YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600395657,233.7714003,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600395670,291.69712199,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395674,166.84760409,3,1,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600395701,180.75733239,3,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395713,153.99155513,3,2,1,1,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395735,13.82205565,2,1,4,2,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600395736,180.7573324,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395738,134.13474934,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600395746,51.558520066,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395747,172.60990566,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600395750,141.14367599,2,1,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600395760,13.82205565,4,1,4,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600395762,180.7573324,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395775,180.7573324,3,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600395778,51.558520066,2,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600395786,42.147066072,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600395788,59.046936876,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395793,245.08237394,3,2,4,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600395804,180.7573324,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395831,28.343824008,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600395833,150.43819083,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600395875,256.47416158,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395878,52.321706902,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395894,233.52414669,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600395907,140.55981136,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395929,159.43579918,3,2,1,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600395935,55.566644694,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600395968,233.52414669,3,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600395977,159.43579918,3,2,1,2,3,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600395989,26.290206583,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600396019,233.52414669,3,2,1,1,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600396021,159.43579918,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396030,23.663296952,4,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396060,30.191175973,2,2,1,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2016,201600396061,55.566644694,2,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396069,233.52414669,3,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396111,159.43579918,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600396115,233.52414669,2,2,1,1,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396142,26.290206583,2,2,1,2,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600396150,141.14367599,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396152,166.84760409,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396155,52.321706902,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600396171,256.47416158,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600396187,60.734783264,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600396286,201.69758395,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396287,158.48104735,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600396313,201.69758395,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600396394,262.11655898,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396463,85.784912917,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600396528,311.35827604,3,2,1,1,1,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600396535,237.21868529,3,2,1,1,1,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600396538,203.92043571,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600396554,228.07112101,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600396567,228.071121,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600396576,26.443783073,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600396620,29.880227277,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
2016,201600396656,311.35827604,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600396780,42.783007717,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600396796,59.534157561,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396814,12.057240162,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600396820,179.55833456,3,2,1,2,3,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600396832,26.36351125,2,2,4,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1
2016,201600396842,266.51153397,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396846,152.40746246,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396871,153.64998972,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600396876,29.151483102,2,2,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1
2016,201600396878,184.95221492,3,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600396881,64.084626586,2,2,1,1,1,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600396891,277.67240294,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600396957,180.90621173,3,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
2016,201600396993,64.084626586,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397001,27.227142688,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600397007,180.90621173,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397025,64.084626586,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397030,277.67240294,3,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600397052,33.100807788,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600397054,51.495582677,2,2,1,2,3,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600397083,266.51153398,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397098,56.386255657,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397137,231.64472444,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397162,394.13593868,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397165,33.100807788,2,2,1,1,1,4,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600397174,80.879856042,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397201,233.38822308,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600397202,86.100736227,2,2,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600397207,42.024510971,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600397230,80.879856042,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397243,394.13593868,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600397257,152.40746246,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397260,149.70992226,2,2,4,2,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397265,266.51153396,3,2,1,2,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397275,56.386255658,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397288,203.92043571,2,2,1,2,2,3,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600397291,233.38822308,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397293,231.64472444,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397294,80.879856042,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397318,80.879856042,2,2,1,2,3,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397355,161.20352177,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397358,233.38822308,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397365,80.879856042,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397382,245.08237394,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397388,26.627007288,2,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397396,25.259470711,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1
2016,201600397398,394.13593868,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397412,231.64472444,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397413,184.95221493,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397418,59.046936876,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397424,142.65930779,2,2,4,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600397436,243.30759832,2,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397443,26.465892701,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600397446,233.38822308,3,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397452,172.60990566,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397461,26.627007288,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600397473,245.08237394,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1
2016,201600397474,56.386255658,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397477,80.879856042,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397480,180.7573324,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397489,149.70992226,3,2,4,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397491,266.51153397,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397528,180.7573324,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397534,51.558520066,2,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397536,161.20352177,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397546,233.38822308,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397553,153.99155514,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397555,80.879856042,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397561,245.08237394,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397564,180.7573324,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397571,80.879856042,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397572,26.965392379,4,2,4,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600397573,35.474893786,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397576,237.21868529,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600397577,26.965392379,2,2,1,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397578,180.7573324,3,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397581,152.40746246,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397586,51.558520066,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600397587,266.51153397,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397590,281.7686814,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397594,51.558520066,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600397595,243.24291182,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397597,180.7573324,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600397609,153.99155514,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397611,245.08237394,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397617,180.7573324,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397627,390.22208207,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397628,80.879856042,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397629,233.38822308,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397643,80.879856042,2,2,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397659,233.38822308,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397661,245.08237394,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397663,26.465892701,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600397673,144.04225262,3,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397674,51.495582677,2,2,1,2,2,4,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1
2016,201600397675,26.627007288,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600397686,134.13474934,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397689,180.7573324,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397696,139.46040935,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397700,80.879856042,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2016,201600397710,153.99155514,3,2,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397717,21.198305833,4,2,1,2,2,4,1,2,3,2,2,1,1,2,2,2,2,2,1,1,2,2,1
2016,201600397769,245.08237393,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397786,26.4658927,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1
2016,201600397799,153.99155513,3,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600397822,180.75733239,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397835,134.13474934,2,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600397840,26.017038076,2,1,1,2,2,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600397848,152.40746246,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397865,22.682503689,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600397870,212.56435381,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397871,184.95221492,3,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397906,233.38822308,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397916,51.558520065,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600397931,26.4658927,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1
2016,201600397967,245.08237393,3,2,1,2,3,4,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600397971,329.54602716,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600397984,54.634392943,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600398000,161.20352177,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600398011,59.534157561,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600398028,18.803327819,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398075,179.55833456,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600398080,146.40059624,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600398112,179.55833456,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600398173,31.438996456,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2016,201600398230,146.40059625,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600398247,59.7778285,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600398273,179.55833457,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398295,179.55833456,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398313,146.40059624,2,2,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398326,30.79912161,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600398333,251.15387616,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398348,179.55833456,3,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398353,59.777828498,2,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398359,146.40059624,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600398485,16.796372542,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600398505,243.24291182,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600398573,54.634392944,2,2,1,1,1,3,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600398593,161.20352177,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398618,254.89815135,3,1,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398621,59.783377558,2,1,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398622,177.76873564,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398624,32.817258319,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600398625,30.897659074,2,2,1,1,1,4,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600398629,151.75780457,3,2,1,2,3,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600398632,177.76873564,3,1,3,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600398634,254.89815135,3,1,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600398638,177.76873564,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398647,29.661752711,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398650,59.783377558,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398663,177.76873564,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398688,311.35827604,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600398705,85.784912917,2,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600398770,85.784912918,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600398772,30.799121611,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600398805,237.21868529,3,2,1,1,1,6,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600398863,156.94148858,2,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600398895,26.918077825,4,2,4,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600398902,277.67240294,3,2,4,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600398905,153.64998972,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600398906,31.20395565,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600398912,64.084626586,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600398919,180.90621173,3,2,1,1,1,6,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600398922,27.227142688,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600398932,64.084626586,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600398943,240.52222921,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398960,240.52222921,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398968,229.19992981,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398981,13.137510786,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600398985,229.19992981,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600399005,202.67371515,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600399007,270.98004698,3,2,1,1,1,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600399012,19.389182692,2,2,4,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
